Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Objective measurement of upper limb activity and mobility during everyday behavior using ambulatory accelerometry: The upper limb activity monitor,Behavior Research Methods,,38,3,10.3758/BF03192798,Fabiënne C. SchasfortJ. B. J. (Hans) BusmannWim L. J. MartensHenk J. Stam,2006,http://link.springer.com/article/10.3758/BF03192798,Article
"Occurrence, plausibility, and desirability for 124 Life Events Inventory items",Behavior Research Methods,,47,2,10.3758/s13428-014-0484-9,Lindy M. FieldsAlan S. Brown,2015,http://link.springer.com/article/10.3758/s13428-014-0484-9,Article
ODAP: a stand-alone program for observational data acquisition,"Behavior Research Methods, Instruments, & Computers",,23,1,10.3758/BF03203336,William P. HetrickRobert C. IsenhartDerek V. TaylorCurt A. Sandman,1991,http://link.springer.com/article/10.3758/BF03203336,Article
Of red planets and indigo computers: Mars database visualization as an example of platform downsizing,"Behavior Research Methods, Instruments, & Computers",,29,1,10.3758/BF03200566,Mary K. KaiserMichael J. Montegut,1997,http://link.springer.com/article/10.3758/BF03200566,Article
OGAMA (Open Gaze and Mouse Analyzer): Open-source software designed to analyze eye and mouse movements in slideshow study designs,Behavior Research Methods,,40,4,10.3758/BRM.40.4.1150,Adrian VoßkühlerVolkhard NordmeierLars KuchinkeArthur M. Jacobs,2008,http://link.springer.com/article/10.3758/BRM.40.4.1150,Article
OMNILEX: A computerized database on the French lexicon,us,,,,,,,,
On assessing verbal stimulus hierarchies1,Behavior Research Methods & Instrumentation,,1,2,10.3758/BF03209877,Cecil A. Rogers,1968,http://link.springer.com/article/10.3758/BF03209877,Article
On the ambiguity of interaction and nonlinear main effects in a regime of dependent covariates,Behavior Research Methods,,,,10.3758/s13428-017-0956-9,Hannes MatuschekReinhold Kliegl,2017,http://link.springer.com/article/10.3758/s13428-017-0956-9,Article
On the predictive validity of various corpus-based frequency norms in L2 English lexical processing,Behavior Research Methods,,50,1,10.3758/s13428-017-1001-8,Xiaocong ChenYanping DongXiufen Yu,2018,http://link.springer.com/article/10.3758/s13428-017-1001-8,Article
"On the trait implications of social behaviors: Kindness, intelligence, goodness, and normality ratings for 400 behavior statements",us,,,,,,,,
On the use of wireless response systems in experimental psychology: Implications for the behavioral researcher,Behavior Research Methods,,39,4,10.3758/BF03192974,Moses M. LangleyAnne M. ClearyBogdan N. Kostic,2007,http://link.springer.com/article/10.3758/BF03192974,Article
On the varieties of computer experience,Behavior Research Methods & Instrumentation,,1,7,10.3758/BF03209911,Steven J. Stadler,1969,http://link.springer.com/article/10.3758/BF03209911,Article
On-line computer text processing: A tutorial,Behavior Research Methods & Instrumentation,,6,2,10.3758/BF03200320,Richard C. Roistacher,1974,http://link.springer.com/article/10.3758/BF03200320,Article
On-line Homework/Quiz/Exam applet: Freely available Java software for evaluating performance on line,"Behavior Research Methods, Instruments, & Computers",,34,2,10.3758/BF03195450,Oakley E. GordonThomas E. Malloy,2002,http://link.springer.com/article/10.3758/BF03195450,Article
One algorithm to rule them all? An evaluation and discussion of ten eye movement event-detection algorithms,Behavior Research Methods,,49,2,10.3758/s13428-016-0738-9,Richard AnderssonLinnea LarssonKenneth HolmqvistMartin StridhMarcus Nyström,2017,http://link.springer.com/article/10.3758/s13428-016-0738-9,Article
Online webcam-based eye tracking in cognitive science: A first look,Behavior Research Methods,,50,2,10.3758/s13428-017-0913-7,Kilian SemmelmannSarah Weigelt,2018,http://link.springer.com/article/10.3758/s13428-017-0913-7,Article
Open-source software to conduct online rating studies,Behavior Research Methods,,42,2,10.3758/BRM.42.2.542,Gerrit HirschfeldHeidrun BienMeinou de VriesHeidi LüttmannJohannes Schwall,2010,http://link.springer.com/article/10.3758/BRM.42.2.542,Article
Operate your own World-Wide Web server,"Behavior Research Methods, Instruments, & Computers",,29,2,10.3758/BF03204809,William C. SchmidtRon HoffmanJohn Macdonald,1997,http://link.springer.com/article/10.3758/BF03204809,Article
Orthographie distinctiveness of homonyms,us,,,,,,,,
Overlap and direct associative strength norms for 480 word pairs,us,,,,,,,,
OXlearn: A new MATLAB-based simulation tool for connectionist models,Behavior Research Methods,,41,4,10.3758/BRM.41.4.1138,Nicolas RuhGert Westermann,2009,http://link.springer.com/article/10.3758/BRM.41.4.1138,Article
P1198: Software for tracing decision behavior in lending to small businesses,"Behavior Research Methods, Instruments, & Computers",,33,2,10.3758/BF03195370,Patric Andersson,2001,http://link.springer.com/article/10.3758/BF03195370,Article
PageFocus: Using paradata to detect and prevent cheating on online achievement tests,Behavior Research Methods,,49,4,10.3758/s13428-016-0800-7,Birk DiedenhofenJochen Musch,2017,http://link.springer.com/article/10.3758/s13428-016-0800-7,Article
Parameterization of connectionist models,"Behavior Research Methods, Instruments, & Computers",,36,4,10.3758/BF03206554,Rafal BogaczJonathan D. Cohen,2004,http://link.springer.com/article/10.3758/BF03206554,Article
"Parameters of abstraction, meaningfulness, and pronunciability for 329 nouns",us,,,,,,,,
Parsing eye-tracking data of variable quality to provide accurate fixation duration estimates in infants and adults,Behavior Research Methods,,45,1,10.3758/s13428-012-0245-6,S. V. WassT. J. SmithM. H. Johnson,2013,http://link.springer.com/article/10.3758/s13428-012-0245-6,Article
Patterns of sounds. ,us,,,,,,,,
PC_Eyewitness: A computerized framework for the administration and practical application of research in eyewitness psychology,Behavior Research Methods,,37,2,10.3758/BF03192700,Otto H. MaclinLaura A. ZimmermanChristian A. Meissner,2005,http://link.springer.com/article/10.3758/BF03192700,Article
Perceived emotion genuineness: normative ratings for popular facial expression stimuli and the development of perceived-as-genuine and perceived-as-fake sets,Behavior Research Methods,,49,4,10.3758/s13428-016-0813-2,Amy DawelLuke WrightJessica IronsRachael DumbletonRomina PalermoRichard O’KearneyElinor McKone,2017,http://link.springer.com/article/10.3758/s13428-016-0813-2,Article
Perception of biological motion: A stimulus set of human point-light actions,"Behavior Research Methods, Instruments, & Computers",,36,4,10.3758/BF03206542,Jan VanrieKarl Verfaillie,2004,http://link.springer.com/article/10.3758/BF03206542,Article
Perception onset time during fixations in free viewing,"Behavior Research Methods, Instruments, & Computers",,34,4,10.3758/BF03195477,George W. McConkieLester C. Loschky,2002,http://link.springer.com/article/10.3758/BF03195477,Article
"Perception, models, and data: Some comments","Behavior Research Methods, Instruments, & Computers",,29,1,10.3758/BF03200575,Patrick Suppes,1997,http://link.springer.com/article/10.3758/BF03200575,Article
Performance impact of stop lists and morphological decomposition on word–word corpus-based semantic space models,Behavior Research Methods,,47,3,10.3758/s13428-015-0614-z,Jeff KeithChris WestburyJames Goldman,2015,http://link.springer.com/article/10.3758/s13428-015-0614-z,Article
Performance in normal subjects on a novel battery of driving-related sensory-motor and cognitive tests,Behavior Research Methods,,41,2,10.3758/BRM.41.2.284,Carrie R. H. InnesRichard D. JonesTim J. AndersonSusan G. HollobonJohn C. Dalrymple-Alford,2009,http://link.springer.com/article/10.3758/BRM.41.2.284,Article
PHOIBLE Online. ,us,,,,,,,,
Phonological encoding in the lexical decision task,us,,,,,,,,
"Photographs of facial expression: Accuracy, response times, and ratings of intensity","Behavior Research Methods, Instruments, & Computers",,36,4,10.3758/BF03206544,Romina PalermoMax Coltheart,2004,http://link.springer.com/article/10.3758/BF03206544,Article
Pictorial stimuli for the Apple Macintosh computer,"Behavior Research Methods, Instruments, & Computers",,17,3,10.3758/BF03200953,John O. Brooks,1985,http://link.springer.com/article/10.3758/BF03200953,Article
"Picture naming by young children: norms for name agreement, familiarity, and visual complexity",us,,,,,,,,
Picture perfect: A stimulus set of 225 pairs of matched clipart and photographic images normed by Mechanical Turk and laboratory participants,Behavior Research Methods,,,,10.3758/s13428-018-1028-5,Raheleh SaryazdiJulie BannonAgatha RodriguesChris KlammerCraig G. Chambers,2018,http://link.springer.com/article/10.3758/s13428-018-1028-5,Article
Picture stimuli for the Apple II computer,"Behavior Research Methods, Instruments, & Computers",,16,3,10.3758/BF03202414,Kenneth A. Prill,1984,http://link.springer.com/article/10.3758/BF03202414,Article
"PiSCES: Pictures with social context and emotional scenes with norms for emotional valence, intensity, and social engagement",Behavior Research Methods,,,,10.3758/s13428-017-0947-x,Elizabeth J. TehMelvin J. YapSusan J. Rickard Liow,2017,http://link.springer.com/article/10.3758/s13428-017-0947-x,Article
Place learning in virtual space III: Investigation of spatial navigation training procedures and their application to fMRI and clinical neuropsychology,"Behavior Research Methods, Instruments, & Computers",,33,1,10.3758/BF03195344,Kevin G. F. ThomasMing HsuHolly E. LauranceLynn NadelW. Jake Jacobs,2001,http://link.springer.com/article/10.3758/BF03195344,Article
Portable four-choice reaction time test with magnetic tape memory,Behavior Research Methods & Instrumentation,,7,5,10.3758/BF03201557,Robert T. WilkinsonDavid Houghton,1975,http://link.springer.com/article/10.3758/BF03201557,Article
"Positional frequency and versatility of letters for six-, seven-, and eight-letter English words",us,,,,,,,,
Praat script to detect syllable nuclei and measure speech rate automatically,Behavior Research Methods,,41,2,10.3758/BRM.41.2.385,Nivja H. de JongTon Wempe,2009,http://link.springer.com/article/10.3758/BRM.41.2.385,Article
Practical advice for conducting ethical online experiments and questionnaires for United States psychologists,Behavior Research Methods,,40,4,10.3758/BRM.40.4.1111,Kimberly A. BarchardJohn Williams,2008,http://link.springer.com/article/10.3758/BRM.40.4.1111,Article
"Practice effects in large-scale visual word recognition studies: A lexical decision study on 14,000 Dutch mono- and disyllabic words and nonwords",us,,,,,,,,
Predicting raters’ transparency judgments of English and Chinese morphological constituents using latent semantic analysis,Behavior Research Methods,,46,1,10.3758/s13428-013-0360-z,Hsueh-Cheng WangLi-Chuan HsuYi-Min TienMarc Pomplun,2014,http://link.springer.com/article/10.3758/s13428-013-0360-z,Article
PredPsych: A toolbox for predictive machine learning-based approach in experimental psychology research,Behavior Research Methods,,50,4,10.3758/s13428-017-0987-2,Atesh KoulCristina BecchioAndrea Cavallo,2018,http://link.springer.com/article/10.3758/s13428-017-0987-2,Article
Preferred synonyms for each noun of 279 synonym pairs,us,,,,,,,,
Preliminary data on a computerized test of finger speed and endurance,"Behavior Research Methods, Instruments, & Computers",,27,2,10.3758/BF03204722,Barry A. TannerRichard L. Bowles,1995,http://link.springer.com/article/10.3758/BF03204722,Article
Preliminary word-association norms for institutionalized adolescent retardates,us,,,,,,,,
Presentation accuracy of Web animation methods,"Behavior Research Methods, Instruments, & Computers",,33,2,10.3758/BF03195365,William C. Schmidt,2001,http://link.springer.com/article/10.3758/BF03195365,Article
Presenting GECO: An eyetracking corpus of monolingual and bilingual sentence reading,Behavior Research Methods,,49,2,10.3758/s13428-016-0734-0,Uschi CopNicolas DirixDenis DriegheWouter Duyck,2017,http://link.springer.com/article/10.3758/s13428-016-0734-0,Article
Presenting psychology research on the Internet: Obstacles and opportunities,"Behavior Research Methods, Instruments, & Computers",,31,2,10.3758/BF03207721,Michael Brezsnyak,1999,http://link.springer.com/article/10.3758/BF03207721,Article
Priming dominant and unusual senses of ambiguous words,us,,,,,,,,
"Priming index of the Spanish word fragments from the Dasí, Soler, and Ruiz (2004) database",Behavior Research Methods,,39,3,10.3758/BF03193005,Carmen DasíMaría José SolerJuan Carlos Ruiz,2007,http://link.springer.com/article/10.3758/BF03193005,Article
"Priming index of the Spanish word fragments from the Dasi, Soler, and Ruiz (2004) database",us,,,,,,,,
Procura-PALavras (P-PAL): A Web-based interface for a new European Portuguese lexical database,Behavior Research Methods,,50,4,10.3758/s13428-018-1058-z,Ana Paula SoaresÁlvaro IriarteJosé João de AlmeidaAlberto SimõesAna CostaJoão MachadoPatrícia FrançaMontserrat ComesañaAndreia RauberAnabela RatoManuel Perea,2018,http://link.springer.com/article/10.3758/s13428-018-1058-z,Article
Producing high-dimensional semantic spaces from lexical co-occurrence,"Behavior Research Methods, Instruments, & Computers",,28,2,10.3758/BF03204766,Kevin LundCurt Burgess,1996,http://link.springer.com/article/10.3758/BF03204766,Article
Programming in natural language: A descriptive analysis,"Behavior Research Methods, Instruments, & Computers",,17,2,10.3758/BF03214395,Marc M. SebrechtsPaul H. Gross,1985,http://link.springer.com/article/10.3758/BF03214395,Article
